city_name,city_lat,city_lon,country_code,year,temp_avg,months_represented,seasons_represented,tmax_c,tmin_c,temp_range,distance_km,valid_temp_weeks,lat_band_simple
Guiping,23.395,110.074,CN,2007,23.378,12,4,27.186,19.569,7.617,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2008,22.601,12,4,26.23,18.972,7.258,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2009,23.233,12,4,26.979,19.487,7.492,1.054,53,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2010,22.885,12,4,26.448,19.322,7.126,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2011,22.419,12,4,26.098,18.739,7.36,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2012,22.529,12,4,25.717,19.341,6.377,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2013,22.747,12,4,26.431,19.062,7.369,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2014,22.644,12,4,26.278,19.01,7.268,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2015,22.892,12,4,26.399,19.386,7.013,1.054,53,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2016,23.03,12,4,26.809,19.251,7.558,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2017,23.069,12,4,26.767,19.37,7.397,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2018,23.21,12,4,26.863,19.557,7.306,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2019,22.56,12,4,26.138,18.981,7.157,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2020,22.888,12,4,27.163,18.613,8.549,1.054,53,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2021,23.479,12,4,28.08,18.879,9.201,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2022,22.572,12,4,26.809,18.335,8.474,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2023,23.162,12,4,27.475,18.848,8.626,1.054,52,Low Northern (0-45°N)
Guiping,23.395,110.074,CN,2024,23.181,12,4,27.292,19.069,8.224,1.054,52,Low Northern (0-45°N)
Invercargill,-46.4,168.35,NZ,2000,10.156,12,4,14.779,5.533,9.246,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2001,10.294,12,4,14.824,5.764,9.06,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2002,10.144,12,4,14.379,5.909,8.471,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2003,9.809,12,4,14.318,5.299,9.019,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2004,9.53,12,4,13.751,5.308,8.443,2.296,53,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2005,10.707,12,4,15.046,6.369,8.677,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2006,9.073,12,4,14.052,4.094,9.958,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2007,9.496,12,4,14.175,4.816,9.359,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2008,9.487,12,4,14.648,4.326,10.322,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2009,9.333,12,4,14.279,4.387,9.892,2.296,53,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2010,9.987,12,4,15.028,4.946,10.081,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2011,9.757,12,4,14.686,4.828,9.858,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2012,9.672,12,4,14.92,4.424,10.496,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2013,10.354,12,4,15.446,5.263,10.184,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2014,9.814,12,4,14.768,4.86,9.909,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2015,9.87,12,4,14.886,4.854,10.032,2.296,53,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2016,10.318,12,4,15.473,5.162,10.311,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2017,10.025,12,4,15.204,4.846,10.358,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2018,10.411,12,4,15.639,5.183,10.456,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2019,10.485,12,4,15.479,5.491,9.988,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2020,10.127,12,4,15.37,4.884,10.485,2.296,53,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2021,10.396,12,4,15.707,5.085,10.622,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2022,10.501,12,4,16.238,4.763,11.475,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2023,10.594,12,4,16.233,4.955,11.278,2.296,52,High Southern (<=-45°S)
Invercargill,-46.4,168.35,NZ,2024,10.303,12,4,15.189,5.307,9.991,2.296,51,High Southern (<=-45°S)
Jiexiu,37.024,111.912,CN,2000,11.51,12,4,18.03,4.989,13.041,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2001,12.027,12,4,18.486,5.567,12.92,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2002,12.205,12,4,18.74,5.669,13.072,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2003,11.356,12,4,17.077,5.635,11.441,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2004,11.706,12,4,18.227,5.184,13.043,1.032,53,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2005,11.896,12,4,18.409,5.382,13.027,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2006,12.641,12,4,18.866,6.415,12.451,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2007,12.21,12,4,18.426,5.994,12.432,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2008,11.664,12,4,17.961,5.367,12.594,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2009,11.469,12,4,17.805,5.133,12.672,1.032,53,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2010,12.05,12,4,18.134,5.967,12.167,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2011,11.174,12,4,17.083,5.265,11.818,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2012,11.083,12,4,17.391,4.774,12.617,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2013,12.211,12,4,19.124,5.297,13.826,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2014,11.684,12,4,18.298,5.069,13.229,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2015,12.137,12,4,18.676,5.598,13.078,1.032,53,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2016,12.321,12,4,18.783,5.86,12.923,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2017,12.809,12,4,19.455,6.164,13.291,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2018,12.585,12,4,19.344,5.825,13.519,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2019,12.675,12,4,19.723,5.626,14.098,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2020,12.447,12,4,19.878,5.016,14.863,1.032,53,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2021,13.524,12,4,20.945,6.102,14.843,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2022,13.083,12,4,20.719,5.448,15.271,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2023,13.303,12,4,21.09,5.516,15.574,1.032,52,Low Northern (0-45°N)
Jiexiu,37.024,111.912,CN,2024,14.276,12,4,21.492,7.061,14.431,1.032,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2000,24.377,12,4,26.852,21.902,4.949,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2001,24.289,12,4,26.935,21.643,5.293,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2002,24.381,12,4,27.387,21.376,6.011,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2003,26.542,12,4,29.914,23.17,6.744,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2004,26.546,12,4,29.692,23.4,6.292,0.745,53,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2005,23.905,12,4,27.995,19.814,8.181,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2006,24.14,12,4,27.545,20.734,6.812,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2007,24.321,12,4,27.473,21.169,6.304,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2008,23.981,12,4,27.112,20.849,6.263,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2009,23.522,12,4,26.533,20.511,6.022,0.745,53,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2010,21.87,12,4,24.34,19.4,4.94,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2011,22.995,12,4,25.551,20.439,5.111,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2012,23.079,12,4,25.746,20.412,5.334,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2013,23.445,12,4,26.365,20.526,5.839,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2014,23.858,12,4,26.674,21.042,5.632,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2015,24.358,12,4,27.166,21.551,5.615,0.745,53,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2016,24.13,12,4,26.905,21.355,5.55,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2017,24.418,12,4,27.303,21.534,5.769,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2018,24.196,12,4,26.71,21.682,5.028,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2019,24.596,12,4,27.305,21.887,5.418,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2020,24.554,12,4,27.175,21.933,5.242,0.745,53,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2021,24.111,12,4,26.719,21.503,5.216,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2022,24.786,12,4,27.577,21.995,5.582,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2023,24.607,12,4,27.404,21.81,5.593,0.745,52,Low Northern (0-45°N)
Kahuku,21.68,-157.952,US,2024,24.552,12,4,27.352,21.753,5.598,0.745,52,Low Northern (0-45°N)
Kalbarri,-27.71,114.165,AU,2000,21.217,12,4,27.682,14.752,12.929,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2001,20.677,12,4,27.469,13.884,13.585,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2002,21.329,12,4,28.251,14.408,13.843,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2003,21.111,12,4,27.791,14.431,13.36,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2004,20.911,12,4,27.756,14.065,13.691,0.156,53,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2005,20.762,12,4,27.529,13.995,13.534,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2006,21.88,12,4,29.1,14.659,14.44,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2007,21.608,12,4,28.607,14.61,13.997,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2008,21.363,12,4,28.043,14.683,13.36,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2009,21.986,12,4,28.941,15.031,13.91,0.156,53,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2010,21.677,12,4,28.623,14.731,13.892,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2011,22.52,12,4,28.908,16.133,12.774,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2012,22.171,12,4,29.025,15.317,13.707,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2013,21.956,12,4,28.769,15.142,13.627,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2014,22.136,12,4,28.633,15.639,12.993,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2015,22.097,12,4,28.305,15.888,12.416,0.156,53,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2016,20.607,12,4,26.891,14.322,12.568,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2017,21.687,12,4,28.183,15.191,12.991,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2018,21.331,12,4,27.548,15.115,12.432,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2019,21.841,12,4,28.564,15.119,13.444,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2020,21.813,12,4,28.023,15.604,12.42,0.156,53,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2021,21.718,12,4,27.884,15.553,12.332,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2022,21.656,12,4,27.828,15.483,12.345,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2023,21.637,12,4,28.071,15.204,12.867,0.156,52,Low Southern (0-45°S)
Kalbarri,-27.71,114.165,AU,2024,22.712,12,4,29.019,16.406,12.614,0.156,52,Low Southern (0-45°S)
Kandi,11.134,2.939,BJ,2000,27.941,12,4,34.347,21.628,12.625,0.626,49,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2001,27.981,12,4,34.516,21.446,13.07,0.626,51,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2002,28.62,12,4,34.833,22.408,12.425,0.626,47,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2003,28.715,12,4,34.917,22.514,12.404,0.626,51,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2004,28.546,12,4,34.58,22.512,12.068,0.626,53,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2005,29.117,12,4,35.333,22.901,12.431,0.626,49,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2008,28.423,12,4,34.837,22.009,12.828,0.626,51,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2009,29.251,12,4,35.682,22.819,12.863,0.626,53,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2010,29.113,12,4,35.442,22.784,12.658,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2011,28.952,12,4,35.388,22.517,12.87,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2012,28.615,12,4,34.692,22.537,12.155,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2013,28.865,12,4,35.097,22.634,12.462,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2014,28.763,12,4,34.944,22.583,12.36,0.626,51,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2015,28.631,12,4,34.708,22.553,12.155,0.626,53,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2016,28.798,12,4,34.885,22.712,12.173,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2017,28.507,12,4,34.785,22.228,12.557,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2018,28.427,12,4,34.514,22.34,12.174,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2019,28.729,12,4,34.962,22.495,12.467,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2020,28.478,12,4,34.689,22.266,12.422,0.626,53,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2021,29.192,12,4,35.487,22.896,12.592,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2022,28.407,12,4,34.542,22.271,12.271,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2023,29.119,12,4,35.228,23.009,12.22,0.626,52,Low Northern (0-45°N)
Kandi,11.134,2.939,BJ,2024,28.87,12,4,34.92,22.82,12.1,0.626,52,Low Northern (0-45°N)
Khatanga,71.98,102.471,RU,2000,-12.234,12,4,-8.519,-15.949,7.431,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2001,-11.496,12,4,-7.298,-15.695,8.397,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2002,-12.94,12,4,-9.109,-16.771,7.662,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2003,-11.147,12,4,-7.221,-15.073,7.852,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2004,-14.263,12,4,-10.642,-17.883,7.241,0.375,53,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2005,-10.729,12,4,-6.975,-14.483,7.508,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2006,-11.492,12,4,-7.569,-15.415,7.846,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2007,-11.421,12,4,-7.661,-15.182,7.521,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2008,-10.582,12,4,-6.651,-14.513,7.862,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2009,-11.067,12,4,-7.33,-14.804,7.475,0.375,53,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2010,-10.886,12,4,-6.953,-14.819,7.866,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2011,-8.484,12,4,-4.783,-12.185,7.402,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2012,-9.528,12,4,-5.461,-13.595,8.134,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2013,-11.243,12,4,-7.181,-15.305,8.125,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2014,-11.707,12,4,-7.566,-15.847,8.28,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2015,-11.983,12,4,-7.931,-16.034,8.103,0.375,53,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2016,-11.189,12,4,-7.34,-15.039,7.699,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2017,-10.709,12,4,-6.538,-15.455,8.342,0.375,51,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2018,-9.003,12,4,-5.299,-13.747,8.263,0.375,48,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2019,-10.794,12,4,-7.127,-14.294,7.978,0.375,48,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2020,-7.639,12,4,-3.607,-12.046,8.814,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2021,-11.774,12,4,-8.0,-15.548,7.547,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2022,-10.14,12,4,-5.906,-14.375,8.47,0.375,52,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2023,-11.332,12,4,-7.675,-14.8,6.936,0.375,50,High Northern (>=45°N)
Khatanga,71.98,102.471,RU,2024,-9.822,12,4,-5.918,-13.726,7.808,0.375,52,High Northern (>=45°N)
Khowa,-31.333,27.85,ZA,2000,14.576,12,4,22.386,6.766,15.62,0.007,52,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2001,15.178,12,4,22.699,7.657,15.042,0.007,50,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2002,15.637,12,4,23.619,7.654,15.965,0.007,52,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2003,15.49,12,4,24.019,6.961,17.058,0.007,50,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2004,15.341,12,4,23.098,7.584,15.515,0.007,53,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2005,15.718,12,4,23.778,7.658,16.12,0.007,50,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2006,15.276,12,4,22.558,7.995,14.563,0.007,50,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2007,15.633,12,4,23.801,7.465,16.336,0.007,51,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2008,14.768,12,4,22.347,7.188,15.159,0.007,52,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2009,15.043,12,4,22.722,7.365,15.357,0.007,50,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2010,16.0,12,4,23.788,8.212,15.575,0.007,52,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2011,15.124,12,4,22.56,7.688,14.872,0.007,50,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2012,15.294,12,4,22.585,8.003,14.583,0.007,48,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2013,15.245,12,4,23.224,7.267,15.957,0.007,52,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2014,15.053,12,4,22.881,7.224,15.657,0.007,52,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2015,15.513,12,4,23.906,7.119,16.788,0.007,53,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2016,15.558,12,4,23.537,7.579,15.958,0.007,52,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2017,15.268,12,4,23.365,7.171,16.194,0.007,52,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2018,15.488,12,4,23.623,7.352,16.271,0.007,52,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2019,16.32,12,4,24.723,7.917,16.806,0.007,51,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2020,15.639,12,4,23.603,7.675,15.928,0.007,53,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2023,16.166,12,4,24.221,8.111,16.11,0.007,50,Low Southern (0-45°S)
Khowa,-31.333,27.85,ZA,2024,15.756,12,4,24.151,7.36,16.791,0.007,52,Low Southern (0-45°S)
Klyuchi,56.32,160.845,RU,2000,0.368,12,4,4.712,-3.976,8.688,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2001,-0.995,12,4,3.325,-5.314,8.639,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2002,-0.614,12,4,3.689,-4.917,8.606,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2003,1.57,12,4,5.656,-2.516,8.172,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2004,0.107,12,4,4.156,-3.941,8.097,0.861,53,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2005,1.077,12,4,4.891,-2.736,7.627,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2006,0.208,12,4,4.293,-3.877,8.17,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2007,0.338,12,4,4.004,-3.328,7.332,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2008,1.118,12,4,5.225,-2.989,8.214,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2009,-0.132,12,4,4.062,-4.326,8.388,0.861,53,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2010,0.763,12,4,5.093,-3.566,8.66,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2011,0.173,12,4,4.0,-3.655,7.654,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2012,0.81,12,4,5.214,-3.594,8.808,0.861,52,High Northern (>=45°N)
Klyuchi,56.32,160.845,RU,2013,0.846,12,4,5.185,-3.493,8.678,0.861,52,High Northern (>=45°N)
Kolonia,6.964,158.206,FM,2000,26.546,12,4,31.011,22.081,8.929,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2001,27.526,12,4,31.359,23.694,7.665,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2002,27.602,12,4,31.257,23.947,7.31,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2003,27.405,12,4,31.4,23.409,7.992,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2004,27.356,12,4,31.641,23.072,8.57,1.198,53,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2005,27.511,12,4,31.469,23.554,7.915,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2006,27.54,12,4,31.595,23.485,8.11,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2007,27.3,12,4,31.269,23.33,7.938,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2008,26.891,12,4,30.901,22.88,8.02,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2009,26.953,12,4,31.342,22.565,8.777,1.198,53,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2010,27.069,12,4,31.292,22.847,8.445,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2011,27.145,12,4,31.071,23.219,7.852,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2012,27.597,12,4,31.298,23.896,7.402,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2013,27.925,12,4,31.114,24.737,6.377,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2014,27.471,12,4,31.681,23.261,8.42,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2015,27.451,12,4,31.263,23.639,7.624,1.198,53,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2016,27.886,12,4,31.146,24.627,6.519,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2017,27.862,12,4,30.687,25.036,5.651,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2018,27.732,12,4,30.846,24.618,6.227,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2019,27.815,12,4,30.707,24.924,5.783,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2020,27.842,12,4,30.591,25.093,5.498,1.198,53,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2021,27.656,12,4,30.533,24.779,5.754,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2022,27.817,12,4,30.83,24.803,6.027,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2023,28.135,12,4,31.329,24.941,6.388,1.198,52,Low Northern (0-45°N)
Kolonia,6.964,158.206,FM,2024,28.373,12,4,31.233,25.512,5.721,1.198,52,Low Northern (0-45°N)
Kotzebue,66.898,-162.598,US,2000,-4.877,12,4,-1.564,-8.19,6.626,1.479,52,High Northern (>=45°N)
Kotzebue,66.898,-162.598,US,2001,-5.248,12,4,-2.085,-8.411,6.326,1.479,52,High Northern (>=45°N)
Kotzebue,66.898,-162.598,US,2002,-3.055,12,4,0.015,-6.125,6.14,1.479,52,High Northern (>=45°N)
Kotzebue,66.898,-162.598,US,2003,-3.834,12,4,-0.713,-6.956,6.243,1.479,52,High Northern (>=45°N)
